timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484000404.818155,-1.123914,-1.394322,1.130443,0.929128,3.863931,-3.502120,-0.158319,0.984469,-0.075869,0.211542,0.098707,-0.090086,-36.339401,131.124695,15.581604,,,,,,
1484000404.838175,-1.088127,-1.333607,1.101185,1.071548,2.606119,-2.398158,-0.208129,0.972002,-0.109061,0.148665,-0.005739,-0.069741,-37.246353,129.849487,14.461670,,,,,,
1484000404.858164,-1.075249,-1.313565,1.097789,-0.019649,-0.353973,0.191435,-0.223801,0.967098,-0.120972,-0.458724,0.065281,-0.187438,-37.640228,126.395264,11.253357,,,,,,
1484000404.878183,-1.090408,-1.330050,1.116931,-0.062267,-2.178664,0.712568,-0.211442,0.971160,-0.110183,-0.414688,0.060151,-0.148041,-37.566513,126.169739,10.954651,,,,,,
1484000404.898172,-1.094244,-1.331794,1.152572,0.583331,-1.569542,0.207162,-0.210357,0.971575,-0.108594,-0.158906,-0.194338,0.179502,-38.385483,127.296997,11.697754,,,,,,
1484000404.918192,-1.054093,-1.325787,1.215765,0.891529,-0.904243,0.030690,-0.210899,0.970135,-0.119831,-0.077202,-0.080181,0.103581,-38.385483,127.296997,11.697754,,,,,,
1484000404.938181,-1.016859,-1.316039,1.274189,0.839576,-1.046841,-0.081691,-0.214325,0.967725,-0.132568,0.005111,-0.024014,-0.019639,-39.061234,127.147949,11.697510,,,,,,
1484000404.958200,-0.993790,-1.305852,1.321143,0.765668,-1.138756,-0.110547,-0.219461,0.965107,-0.142847,0.090570,-0.035862,0.026880,-39.366928,126.023315,11.552612,,,,,,
1484000404.978189,-0.971564,-1.296152,1.367540,0.807961,-1.127865,-0.012444,-0.223952,0.962522,-0.152962,0.175582,-0.046323,0.063347,-39.970337,125.422974,10.729736,,,,,,
1484000404.998178,-0.946953,-1.287717,1.417091,0.786594,-1.155731,0.066792,-0.226702,0.960200,-0.163163,0.222734,-0.008952,0.073884,-40.722290,125.048889,10.580505,,,,,,
1484000405.018198,-0.926039,-1.280985,1.460700,0.627283,-0.975632,0.108742,-0.228401,0.958298,-0.171750,0.200340,0.010406,0.111676,-40.722290,125.048889,10.580505,,,,,,
