timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484030199.644842,0.223417,1.196816,-0.416066,-8.320674,-17.746902,12.504363,0.080942,-0.930880,-0.356244,0.981390,-0.400952,-0.939792,13.754761,20.343872,61.735718,,,,,,
1484030199.664861,-0.610624,0.996309,0.128311,-6.646228,-16.397783,14.622295,-0.311577,-0.839471,-0.445206,0.577400,-0.329398,-0.604278,15.100418,6.363464,42.832703,,,,,,
1484030199.684850,-1.003151,0.714257,0.283164,-5.483160,-11.731751,12.715277,-0.637082,-0.655056,-0.406236,0.067807,-0.246540,-0.330900,6.890274,0.729980,28.898499,,,,,,
1484030199.704870,-1.161903,0.517119,0.301705,-2.890577,-4.620185,6.570051,-0.797588,-0.494378,-0.345607,-0.696263,0.170708,-0.202305,-23.182434,16.519958,25.549377,,,,,,
1484030199.724859,-1.161102,0.474828,0.296722,0.032856,2.369097,-0.758655,-0.815769,-0.457185,-0.354263,-1.434704,0.321657,-0.320466,-29.524979,22.832275,27.383301,,,,,,
1484030199.744878,-1.072849,0.550420,0.294008,2.327633,4.866276,-4.475643,-0.748805,-0.523045,-0.407080,-1.572621,0.077428,-0.709024,-29.524979,22.832275,27.383301,,,,,,
1484030199.764867,-1.004268,0.655399,0.295666,2.785652,2.168150,-4.080137,-0.668944,-0.609475,-0.425503,-1.368501,-0.105414,-0.817981,-26.987869,20.425903,25.674194,,,,,,
1484030199.784887,-1.022552,0.723962,0.311062,2.018224,-1.835711,-1.622951,-0.639387,-0.662358,-0.390469,-0.848299,-0.374385,-0.591068,-20.643555,14.488342,23.688416,,,,,,
1484030199.804876,-1.106720,0.749072,0.341129,1.430711,-3.766902,-0.190028,-0.654867,-0.680959,-0.327785,-0.557276,-0.372904,-0.303471,-16.917755,9.386719,26.269531,,,,,,
1484030199.824896,-1.208772,0.765997,0.372164,1.366031,-4.105756,-0.559022,-0.673978,-0.693256,-0.255246,-0.559161,-0.201581,-0.170245,-17.293930,8.940430,28.371155,,,,,,
1484030199.844885,-1.303719,0.796308,0.398887,1.367269,-3.458338,-1.482748,-0.674556,-0.714779,-0.184568,-0.569859,-0.134464,-0.228884,-17.293930,8.940430,28.371155,,,,,,
